filename,positions,result
path_0004.txt,0,fail
path_0016.txt,0,fail
path_0023.txt,0,fail
path_0027.txt,0,fail
path_0028.txt,67,fail
path_0032.txt,0,fail
path_0035.txt,0,fail
path_0036.txt,0,fail
path_0038.txt,0,fail
path_0039.txt,61,fail
path_0045.txt,0,fail
path_0046.txt,0,fail
path_0052.txt,0,fail
path_0057.txt,0,fail
path_0062.txt,0,fail
path_0064.txt,0,fail
path_0065.txt,0,fail
path_0068.txt,0,fail
path_0069.txt,0,fail
path_0070.txt,0,fail
path_0073.txt,47,fail
path_0081.txt,0,fail
path_0085.txt,0,fail
path_0099.txt,0,fail
path_0100.txt,0,fail
path_0105.txt,0,fail
path_0109.txt,49,fail
path_0133.txt,0,fail
path_0134.txt,0,fail
path_0139.txt,0,fail
path_0151.txt,46,fail
path_0153.txt,0,fail
path_0162.txt,0,fail
path_0165.txt,0,fail
path_0167.txt,0,fail
path_0168.txt,0,fail
path_0173.txt,0,fail
path_0178.txt,80,fail
path_0180.txt,0,fail
path_0191.txt,0,fail
path_0194.txt,0,fail
path_0202.txt,0,fail
path_0207.txt,0,fail
path_0225.txt,70,fail
path_0226.txt,0,fail
path_0228.txt,0,fail
path_0234.txt,0,fail
path_0250.txt,0,fail
path_0251.txt,71,fail
path_0258.txt,0,fail
path_0260.txt,0,fail
path_0266.txt,0,fail
path_0267.txt,0,fail
path_0271.txt,0,fail
path_0280.txt,0,fail
path_0295.txt,0,fail
path_0301.txt,0,fail
path_0312.txt,61,fail
path_0316.txt,0,fail
path_0324.txt,0,fail
path_0328.txt,0,fail
path_0329.txt,0,fail
path_0334.txt,0,fail
path_0336.txt,0,fail
path_0337.txt,0,fail
path_0352.txt,0,fail
path_0354.txt,46,fail
path_0355.txt,0,fail
path_0356.txt,0,fail
path_0369.txt,0,fail
path_0375.txt,0,fail
path_0379.txt,44,fail
path_0380.txt,0,fail
path_0390.txt,0,fail
path_0392.txt,0,fail
path_0393.txt,0,fail
path_0401.txt,0,fail
path_0407.txt,0,fail
path_0415.txt,0,fail
path_0416.txt,0,fail
path_0417.txt,0,fail
path_0418.txt,0,fail
path_0420.txt,0,fail
path_0425.txt,0,fail
path_0428.txt,0,fail
path_0429.txt,0,fail
path_0434.txt,0,fail
path_0446.txt,0,fail
path_0447.txt,0,fail
path_0458.txt,0,fail
path_0460.txt,0,fail
path_0462.txt,0,fail
path_0465.txt,0,fail
path_0471.txt,0,fail
path_0480.txt,55,fail
path_0487.txt,0,fail
path_0494.txt,0,fail
path_0499.txt,0,fail
path_0504.txt,0,fail
path_0517.txt,0,fail
path_0518.txt,0,fail
path_0525.txt,104,fail
path_0534.txt,0,fail
path_0537.txt,0,fail
path_0559.txt,0,fail
path_0564.txt,0,fail
path_0565.txt,0,fail
path_0570.txt,0,fail
path_0579.txt,0,fail
path_0583.txt,0,fail
path_0592.txt,0,fail
path_0603.txt,0,fail
path_0606.txt,0,fail
path_0608.txt,0,fail
path_0613.txt,0,fail
path_0615.txt,0,fail
path_0621.txt,0,fail
path_0623.txt,0,fail
path_0631.txt,0,fail
path_0633.txt,0,fail
path_0634.txt,0,fail
path_0640.txt,0,fail
path_0655.txt,0,fail
path_0660.txt,0,fail
path_0671.txt,0,fail
path_0685.txt,0,fail
path_0689.txt,0,fail
path_0703.txt,0,fail
path_0709.txt,0,fail
path_0712.txt,60,fail
path_0713.txt,0,fail
path_0725.txt,0,fail
path_0726.txt,0,fail
path_0728.txt,0,fail
path_0730.txt,0,fail
path_0735.txt,0,fail
path_0744.txt,57,fail
path_0750.txt,0,fail
path_0756.txt,0,fail
path_0757.txt,0,fail
path_0758.txt,0,fail
path_0760.txt,0,fail
path_0765.txt,0,fail
path_0779.txt,0,fail
path_0803.txt,0,fail
path_0805.txt,0,fail
path_0810.txt,0,fail
path_0811.txt,0,fail
path_0814.txt,0,fail
path_0831.txt,0,fail
path_0834.txt,0,fail
path_0844.txt,0,fail
path_0845.txt,0,fail
path_0850.txt,0,fail
path_0854.txt,0,fail
path_0858.txt,0,fail
path_0871.txt,0,fail
path_0881.txt,0,fail
path_0882.txt,0,fail
path_0890.txt,0,fail
path_0891.txt,0,fail
path_0894.txt,0,fail
path_0901.txt,0,fail
path_0902.txt,0,fail
path_0908.txt,0,fail
path_0909.txt,54,fail
path_0920.txt,0,fail
path_0922.txt,0,fail
path_0939.txt,0,fail
path_0942.txt,0,fail
path_0946.txt,95,fail
path_0961.txt,48,fail
path_0963.txt,0,fail
path_0975.txt,47,fail
path_0984.txt,0,fail
path_0985.txt,0,fail
path_0990.txt,0,fail
path_0993.txt,0,fail
path_0995.txt,0,fail
path_1010.txt,0,fail
path_1013.txt,0,fail
path_1015.txt,0,fail
path_1031.txt,0,fail
path_1038.txt,0,fail
path_1041.txt,0,fail
path_1045.txt,0,fail
path_1054.txt,0,fail
path_1059.txt,0,fail
path_1064.txt,0,fail
path_1065.txt,0,fail
path_1066.txt,0,fail
path_1076.txt,0,fail
path_1077.txt,0,fail
path_1084.txt,0,fail
path_1088.txt,0,fail
path_1090.txt,0,fail
path_1103.txt,42,fail
path_1104.txt,0,fail
path_1106.txt,0,fail
path_1108.txt,0,fail
path_1109.txt,0,fail
path_1117.txt,0,fail
path_1125.txt,0,fail
path_1130.txt,0,fail
path_1132.txt,0,fail
path_1133.txt,0,fail
path_1134.txt,0,fail
path_1136.txt,0,fail
path_1145.txt,0,fail
path_1158.txt,0,fail
path_1164.txt,0,fail
path_1165.txt,0,fail
path_1168.txt,0,fail
path_1175.txt,0,fail
path_1192.txt,0,fail
path_1205.txt,0,fail
path_1212.txt,0,fail
path_1219.txt,0,fail
path_1231.txt,0,fail
path_1237.txt,66,fail
path_1254.txt,0,fail
path_1256.txt,48,fail
path_1270.txt,0,fail
path_1283.txt,0,fail
path_1303.txt,0,fail
path_1307.txt,0,fail
path_1309.txt,0,fail
path_1319.txt,0,fail
path_1321.txt,0,fail
path_1322.txt,0,fail
path_1330.txt,0,fail
path_1331.txt,0,fail
path_1334.txt,0,fail
path_1335.txt,0,fail
path_1336.txt,0,fail
path_1340.txt,0,fail
path_1345.txt,0,fail
path_1349.txt,0,fail
path_1350.txt,74,fail
path_1369.txt,0,fail
path_1378.txt,0,fail
path_1381.txt,0,fail
path_1389.txt,0,fail
path_1390.txt,64,fail
path_1392.txt,0,fail
path_1394.txt,0,fail
path_1404.txt,0,fail
path_1410.txt,44,fail
path_1412.txt,0,fail
path_1413.txt,0,fail
path_1418.txt,0,fail
path_1421.txt,0,fail
path_1422.txt,0,fail
path_1425.txt,0,fail
path_1429.txt,0,fail
path_1433.txt,0,fail
path_1442.txt,0,fail
path_1444.txt,86,fail
path_1446.txt,0,fail
path_1447.txt,0,fail
path_1448.txt,0,fail
path_1449.txt,0,fail
path_1465.txt,0,fail
path_1474.txt,0,fail
path_1491.txt,0,fail
path_1501.txt,0,fail
path_1503.txt,0,fail
path_1507.txt,0,fail
path_1529.txt,0,fail
path_1535.txt,0,fail
path_1558.txt,0,fail
path_1565.txt,85,fail
path_1566.txt,0,fail
path_1567.txt,0,fail
path_1574.txt,0,fail
path_1575.txt,0,fail
path_1578.txt,0,fail
path_1580.txt,0,fail
path_1582.txt,0,fail
path_1593.txt,0,fail
path_1595.txt,0,fail
path_1637.txt,83,fail
path_1646.txt,0,fail
path_1650.txt,0,fail
path_1655.txt,0,fail
path_1669.txt,0,fail
path_1676.txt,0,fail
path_1684.txt,0,fail
path_1685.txt,0,fail
path_1695.txt,0,fail
path_1699.txt,0,fail
path_1701.txt,0,fail
path_1702.txt,0,fail
path_1715.txt,0,fail
path_1721.txt,0,fail
path_1725.txt,0,fail
path_1732.txt,0,fail
path_1739.txt,0,fail
path_1742.txt,0,fail
path_1763.txt,0,fail
path_1765.txt,0,fail
path_1770.txt,0,fail
path_1776.txt,0,fail
path_1778.txt,0,fail
path_1796.txt,0,fail
path_1800.txt,56,fail
path_1804.txt,0,fail
path_1814.txt,0,fail
path_1818.txt,0,fail
path_1819.txt,0,fail
path_1825.txt,0,fail
path_1829.txt,0,fail
path_1833.txt,0,fail
path_1835.txt,0,fail
path_1841.txt,0,fail
path_1850.txt,0,fail
path_1851.txt,0,fail
path_1863.txt,0,fail
path_1888.txt,0,fail
path_1898.txt,0,fail
path_1906.txt,0,fail
path_1911.txt,52,fail
path_1916.txt,0,fail
path_1932.txt,52,fail
path_1935.txt,0,fail
path_1936.txt,0,fail
path_1937.txt,0,fail
path_1938.txt,0,fail
path_1950.txt,0,fail
path_1952.txt,0,fail
path_1965.txt,0,fail
path_1984.txt,0,fail
path_1998.txt,0,fail
path_2000.txt,0,fail
path_2003.txt,0,fail
path_2008.txt,0,fail
path_2020.txt,0,fail
path_2032.txt,0,fail
path_2039.txt,0,fail
path_2042.txt,0,fail
path_2049.txt,0,fail
path_2058.txt,0,fail
path_2065.txt,0,fail
path_2068.txt,0,fail
path_2071.txt,0,fail
path_2080.txt,0,fail
path_2081.txt,0,fail
path_2090.txt,0,fail
path_2092.txt,0,fail
path_2095.txt,0,fail
path_2100.txt,0,fail
path_2101.txt,0,fail
path_2102.txt,0,fail
path_2108.txt,0,fail
path_2110.txt,0,fail
path_2115.txt,0,fail
path_2116.txt,41,fail
path_2120.txt,0,fail
path_2141.txt,0,fail
path_2144.txt,0,fail
path_2148.txt,0,fail
path_2161.txt,0,fail
path_2168.txt,0,fail
path_2170.txt,0,fail
path_2173.txt,0,fail
path_2181.txt,0,fail
path_2192.txt,0,fail
path_2195.txt,0,fail
path_2200.txt,0,fail
path_2202.txt,0,fail
path_2205.txt,0,fail
path_2220.txt,0,fail
path_2222.txt,0,fail
path_2224.txt,0,fail
path_2229.txt,0,fail
path_2234.txt,0,fail
path_2241.txt,0,fail
path_2244.txt,0,fail
path_2248.txt,0,fail
path_2249.txt,0,fail
path_2255.txt,0,fail
path_2260.txt,0,fail
path_2261.txt,0,fail
path_2264.txt,0,fail
path_2270.txt,0,fail
path_2271.txt,0,fail
path_2285.txt,0,fail
path_2306.txt,0,fail
path_2314.txt,0,fail
path_2316.txt,0,fail
path_2321.txt,0,fail
path_2329.txt,0,fail
path_2331.txt,0,fail
path_2334.txt,40,fail
path_2340.txt,0,fail
path_2345.txt,0,fail
path_2349.txt,98,fail
path_2352.txt,0,fail
path_2354.txt,0,fail
path_2356.txt,40,fail
path_2357.txt,0,fail
path_2367.txt,0,fail
path_2370.txt,0,fail
path_2377.txt,0,fail
path_2380.txt,0,fail
path_2397.txt,0,fail
path_2399.txt,0,fail
path_2408.txt,0,fail
path_2411.txt,0,fail
path_2413.txt,0,fail
path_2416.txt,0,fail
path_2418.txt,0,fail
path_2419.txt,0,fail
path_2438.txt,0,fail
path_2447.txt,0,fail
path_2451.txt,0,fail
path_2468.txt,0,fail
path_2469.txt,0,fail
path_2479.txt,0,fail
path_2484.txt,47,fail
path_2486.txt,0,fail
path_2489.txt,0,fail
path_2500.txt,0,fail
path_2504.txt,0,fail
path_2506.txt,0,fail
path_2507.txt,0,fail
path_2509.txt,0,fail
path_2513.txt,0,fail
path_2526.txt,0,fail
path_2529.txt,0,fail
path_2533.txt,0,fail
path_2535.txt,0,fail
path_2538.txt,62,fail
path_2539.txt,0,fail
path_2541.txt,0,fail
path_2547.txt,0,fail
path_2559.txt,0,fail
path_2573.txt,0,fail
path_2574.txt,0,fail
path_2592.txt,0,fail
path_2593.txt,0,fail
path_2600.txt,0,fail
path_2605.txt,0,fail
path_2607.txt,0,fail
path_2616.txt,0,fail
path_2639.txt,65,fail
path_2643.txt,0,fail
path_2667.txt,0,fail
path_2685.txt,0,fail
path_2688.txt,0,fail
path_2692.txt,0,fail
path_2702.txt,0,fail
path_2716.txt,0,fail
path_2717.txt,0,fail
path_2718.txt,0,fail
path_2722.txt,0,fail
path_2725.txt,0,fail
path_2731.txt,0,fail
path_2735.txt,0,fail
path_2738.txt,0,fail
path_2748.txt,0,fail
path_2755.txt,0,fail
path_2756.txt,0,fail
path_2774.txt,0,fail
path_2791.txt,0,fail
path_2794.txt,60,fail
path_2798.txt,0,fail
path_2806.txt,0,fail
path_2808.txt,0,fail
path_2811.txt,0,fail
path_2826.txt,0,fail
path_2845.txt,0,fail
path_2855.txt,0,fail
path_2858.txt,0,fail
path_2863.txt,0,fail
path_2867.txt,0,fail
path_2887.txt,0,fail
path_2891.txt,0,fail
path_2901.txt,44,fail
path_2924.txt,0,fail
path_2926.txt,0,fail
path_2928.txt,0,fail
path_2929.txt,0,fail
path_2933.txt,0,fail
path_2934.txt,0,fail
path_2939.txt,0,fail
path_2940.txt,0,fail
path_2942.txt,0,fail
path_2944.txt,0,fail
path_2945.txt,0,fail
path_2946.txt,53,fail
path_2953.txt,0,fail
path_2959.txt,0,fail
path_2964.txt,0,fail
path_2972.txt,0,fail
path_2996.txt,0,fail
path_2997.txt,0,fail
path_3001.txt,0,fail
path_3007.txt,0,fail
path_3012.txt,0,fail
path_3015.txt,0,fail
path_3017.txt,0,fail
path_3020.txt,0,fail
path_3046.txt,0,fail
path_3048.txt,0,fail
path_3059.txt,0,fail
path_3060.txt,0,fail
path_3061.txt,0,fail
path_3070.txt,0,fail
path_3080.txt,52,fail
path_3082.txt,0,fail
path_3084.txt,0,fail
path_3086.txt,0,fail
path_3093.txt,0,fail
path_3100.txt,0,fail
path_3106.txt,0,fail
path_3110.txt,0,fail
path_3122.txt,0,fail
path_3132.txt,0,fail
path_3133.txt,0,fail
path_3146.txt,0,fail
path_3166.txt,0,fail
path_3169.txt,0,fail
path_3179.txt,0,fail
path_3181.txt,0,fail
path_3186.txt,0,fail
path_3201.txt,0,fail
path_3205.txt,0,fail
path_3206.txt,0,fail
path_3207.txt,0,fail
path_3222.txt,0,fail
path_3226.txt,0,fail
path_3227.txt,0,fail
path_3236.txt,0,fail
path_3245.txt,0,fail
path_3246.txt,0,fail
path_3252.txt,0,fail
path_3254.txt,0,fail
path_3257.txt,0,fail
path_3262.txt,0,fail
path_3267.txt,0,fail
path_3280.txt,88,fail
path_3285.txt,0,fail
path_3289.txt,0,fail
path_3291.txt,0,fail
path_3300.txt,0,fail
path_3301.txt,0,fail
path_3316.txt,0,fail
path_3326.txt,0,fail
path_3327.txt,0,fail
path_3344.txt,0,fail
path_3368.txt,0,fail
path_3376.txt,0,fail
path_3385.txt,0,fail
path_3386.txt,0,fail
path_3388.txt,0,fail
path_3392.txt,0,fail
path_3400.txt,0,fail
path_3416.txt,0,fail
path_3417.txt,0,fail
path_3427.txt,0,fail
path_3430.txt,0,fail
path_3432.txt,0,fail
path_3435.txt,50,fail
path_3437.txt,0,fail
path_3443.txt,0,fail
path_3446.txt,0,fail
path_3447.txt,0,fail
path_3448.txt,0,fail
path_3466.txt,0,fail
path_3467.txt,0,fail
path_3470.txt,0,fail
path_3473.txt,0,fail
path_3474.txt,0,fail
path_3476.txt,0,fail
path_3498.txt,0,fail
path_3499.txt,0,fail
path_3505.txt,0,fail
path_3506.txt,0,fail
path_3508.txt,0,fail
path_3511.txt,0,fail
path_3525.txt,0,fail
path_3537.txt,0,fail
path_3567.txt,0,fail
path_3569.txt,0,fail
path_3570.txt,0,fail
path_3571.txt,0,fail
path_3573.txt,0,fail
path_3574.txt,0,fail
path_3577.txt,0,fail
path_3579.txt,0,fail
path_3588.txt,0,fail
path_3592.txt,0,fail
path_3600.txt,0,fail
path_3619.txt,0,fail
path_3624.txt,0,fail
path_3635.txt,0,fail
path_3641.txt,0,fail
path_3655.txt,0,fail
path_3659.txt,0,fail
path_3668.txt,45,fail
path_3673.txt,0,fail
path_3675.txt,0,fail
path_3679.txt,0,fail
path_3682.txt,0,fail
path_3716.txt,0,fail
path_3719.txt,0,fail
path_3744.txt,51,fail
path_3746.txt,0,fail
path_3752.txt,0,fail
path_3756.txt,0,fail
path_3757.txt,0,fail
path_3762.txt,0,fail
path_3763.txt,0,fail
path_3774.txt,75,fail
path_3776.txt,0,fail
path_3784.txt,0,fail
path_3786.txt,0,fail
path_3792.txt,0,fail
path_3811.txt,0,fail
path_3816.txt,0,fail
path_3821.txt,0,fail
path_3827.txt,0,fail
path_3829.txt,56,fail
path_3834.txt,0,fail
path_3842.txt,66,fail
path_3847.txt,0,fail
path_3862.txt,0,fail
path_3871.txt,0,fail
path_3873.txt,0,fail
path_3896.txt,0,fail
path_3900.txt,0,fail
path_3906.txt,0,fail
path_3918.txt,55,fail
path_3919.txt,0,fail
path_3921.txt,0,fail
path_3926.txt,0,fail
path_3934.txt,0,fail
path_3948.txt,0,fail
path_3952.txt,0,fail
path_3961.txt,0,fail
path_3962.txt,0,fail
path_3970.txt,0,fail
path_3990.txt,0,fail
path_4000.txt,0,fail
path_4005.txt,0,fail
path_4006.txt,0,fail
path_4010.txt,0,fail
path_4013.txt,0,fail
path_4019.txt,0,fail
path_4037.txt,0,fail
path_4038.txt,0,fail
path_4041.txt,0,fail
path_4044.txt,60,fail
path_4049.txt,92,fail
path_4076.txt,0,fail
path_4077.txt,0,fail
path_4082.txt,0,fail
path_4083.txt,0,fail
path_4089.txt,0,fail
path_4100.txt,0,fail
path_4105.txt,0,fail
path_4109.txt,0,fail
path_4114.txt,0,fail
path_4122.txt,0,fail
path_4132.txt,0,fail
path_4148.txt,0,fail
path_4160.txt,0,fail
path_4165.txt,0,fail
path_4173.txt,72,fail
path_4188.txt,0,fail
path_4190.txt,0,fail
path_4193.txt,0,fail
path_4201.txt,0,fail
path_4234.txt,0,fail
path_4239.txt,0,fail
path_4246.txt,0,fail
path_4250.txt,0,fail
path_4252.txt,0,fail
path_4256.txt,0,fail
path_4263.txt,0,fail
path_4269.txt,79,fail
path_4277.txt,0,fail
path_4279.txt,0,fail
path_4281.txt,0,fail
path_4293.txt,0,fail
path_4299.txt,0,fail
path_4308.txt,0,fail
path_4314.txt,0,fail
path_4318.txt,0,fail
path_4319.txt,0,fail
path_4323.txt,0,fail
path_4326.txt,0,fail
path_4330.txt,0,fail
path_4331.txt,0,fail
path_4343.txt,0,fail
path_4346.txt,0,fail
path_4353.txt,0,fail
path_4354.txt,0,fail
path_4363.txt,43,fail
path_4381.txt,0,fail
path_4382.txt,0,fail
path_4385.txt,0,fail
path_4390.txt,0,fail
path_4391.txt,0,fail
path_4398.txt,0,fail
path_4399.txt,0,fail
path_4401.txt,0,fail
path_4404.txt,0,fail
path_4407.txt,0,fail
path_4409.txt,0,fail
path_4418.txt,0,fail
path_4431.txt,0,fail
path_4433.txt,62,fail
path_4445.txt,0,fail
path_4448.txt,0,fail
path_4450.txt,0,fail
path_4452.txt,0,fail
path_4453.txt,0,fail
path_4455.txt,0,fail
path_4467.txt,0,fail
path_4477.txt,70,fail
path_4480.txt,0,fail
path_4481.txt,0,fail
path_4491.txt,0,fail
path_4503.txt,0,fail
path_4504.txt,0,fail
path_4505.txt,0,fail
path_4515.txt,0,fail
path_4516.txt,0,fail
path_4519.txt,96,fail
path_4536.txt,0,fail
path_4547.txt,0,fail
path_4559.txt,0,fail
path_4566.txt,0,fail
path_4568.txt,0,fail
path_4578.txt,0,fail
path_4586.txt,0,fail
path_4592.txt,0,fail
path_4597.txt,0,fail
path_4601.txt,0,fail
path_4602.txt,0,fail
path_4613.txt,0,fail
path_4615.txt,0,fail
path_4623.txt,0,fail
path_4632.txt,0,fail
path_4644.txt,0,fail
path_4655.txt,0,fail
path_4656.txt,0,fail
path_4657.txt,0,fail
path_4678.txt,0,fail
path_4689.txt,0,fail
path_4701.txt,0,fail
path_4703.txt,73,fail
path_4722.txt,0,fail
path_4725.txt,0,fail
path_4746.txt,0,fail
path_4757.txt,0,fail
path_4766.txt,0,fail
path_4768.txt,0,fail
path_4770.txt,0,fail
path_4772.txt,41,fail
path_4786.txt,0,fail
path_4810.txt,0,fail
path_4819.txt,0,fail
path_4821.txt,0,fail
path_4843.txt,0,fail
path_4850.txt,0,fail
path_4860.txt,0,fail
path_4863.txt,0,fail
path_4870.txt,0,fail
path_4884.txt,0,fail
path_4888.txt,0,fail
path_4890.txt,0,fail
path_4895.txt,45,fail
path_4896.txt,0,fail
path_4897.txt,0,fail
path_4899.txt,0,fail
path_4906.txt,0,fail
path_4907.txt,0,fail
path_4910.txt,0,fail
path_4913.txt,0,fail
path_4914.txt,0,fail
path_4915.txt,0,fail
path_4922.txt,0,fail
path_4929.txt,0,fail
path_4940.txt,0,fail
path_4951.txt,0,fail
path_4983.txt,58,fail
path_4990.txt,0,fail
path_4998.txt,0,fail
path_4999.txt,0,fail
path_5001.txt,0,fail
path_5005.txt,0,fail
path_5007.txt,0,fail
path_5018.txt,72,fail
path_5022.txt,0,fail
path_5027.txt,0,fail
path_5028.txt,0,fail
path_5036.txt,0,fail
path_5041.txt,0,fail
path_5043.txt,0,fail
path_5059.txt,0,fail
path_5072.txt,0,fail
path_5082.txt,0,fail
path_5087.txt,52,fail
